id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
53734623,,35000.0,35000.0,34950.0, 60 months,17.86,886.11,D,D5,,,OWN,120000.0,Verified,Jul-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53734623,,credit_card,Credit card refinancing,922xx,CA,31.83,0.0,Aug-2002,685.0,689.0,0.0,,,18.0,0.0,55527.0,83.6,46.0,f,12533.39,12515.48,38938.35,38882.72,22466.61,16471.74,0.0,0.0,0.0,Mar-2019,886.11,Apr-2019,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,458376.0,,,,,,,,,,,,66400.0,,,,1.0,25465.0,8373.0,86.9,0.0,0.0,130.0,135.0,18.0,18.0,4.0,18.0,,,,0.0,10.0,10.0,11.0,14.0,14.0,12.0,27.0,10.0,18.0,0.0,0.0,0.0,0.0,100.0,81.8,0.0,0.0,493297.0,164643.0,63900.0,120368.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53854373,,25000.0,25000.0,25000.0, 60 months,9.99,531.06,B,B3,Court Assistant,10+ years,OWN,60000.0,Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53854373,,debt_consolidation,Debt consolidation,112xx,NY,25.86,0.0,Nov-2004,735.0,739.0,1.0,,,19.0,0.0,28326.0,25.2,43.0,w,0.0,0.0,29256.520004997,29256.52,25000.0,4256.52,0.0,0.0,0.0,Nov-2017,10089.23,,Mar-2019,799.0,795.0,0.0,,1.0,Individual,,,,0.0,0.0,36905.0,,,,,,,,,,,,115000.0,,,,7.0,1942.0,78700.0,25.7,0.0,0.0,94.0,127.0,3.0,3.0,0.0,4.0,,3.0,,0.0,7.0,10.0,12.0,25.0,7.0,17.0,36.0,10.0,19.0,0.0,0.0,0.0,5.0,100.0,16.7,0.0,0.0,142160.0,36905.0,105000.0,27160.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53844539,,12000.0,12000.0,12000.0, 60 months,21.99,331.36,F,F1,,,RENT,50000.0,Source Verified,Jul-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53844539,,debt_consolidation,Debt consolidation,925xx,CA,24.56,0.0,Nov-2004,675.0,679.0,2.0,38.0,,11.0,0.0,4228.0,96.1,20.0,f,4559.29,4559.29,14650.85,14650.85,7440.71,7210.14,0.0,0.0,0.0,Mar-2019,331.36,Apr-2019,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,52956.0,,,,,,,,,,,,4400.0,,,,3.0,5296.0,33.0,99.1,0.0,0.0,125.0,127.0,51.0,1.0,0.0,103.0,38.0,4.0,38.0,0.0,2.0,3.0,3.0,5.0,8.0,4.0,12.0,3.0,11.0,0.0,0.0,0.0,2.0,95.0,100.0,0.0,0.0,72215.0,52956.0,3800.0,67815.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53914176,,25000.0,25000.0,25000.0, 36 months,11.53,824.76,B,B5,driver/ownet,9 years,MORTGAGE,120000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53914176,,home_improvement,Home improvement,309xx,GA,7.34,1.0,Nov-1999,710.0,714.0,0.0,6.0,28.0,8.0,5.0,3483.0,34.1,15.0,w,0.0,0.0,29593.330092546697,29593.33,25000.0,4593.33,0.0,0.0,0.0,Apr-2018,1233.04,,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,195166.0,,,,,,,,,,,,10200.0,,,,5.0,24396.0,3271.0,37.1,0.0,0.0,133.0,187.0,1.0,1.0,5.0,1.0,,9.0,,0.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,8.0,0.0,0.0,0.0,1.0,86.7,0.0,0.0,5.0,245703.0,22901.0,5200.0,28109.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53624600,,2000.0,2000.0,2000.0, 36 months,15.61,69.93,D,D1,Gifting coordinator ,2 years,RENT,20000.0,Verified,Jul-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53624600,,moving,Moving and relocation,295xx,SC,23.35,0.0,Sep-2009,690.0,694.0,2.0,,,14.0,0.0,1978.0,27.5,16.0,f,0.0,0.0,567.64,567.64,225.35,122.52,0.0,219.77,39.5586,Dec-2015,69.93,,Oct-2016,534.0,530.0,0.0,,1.0,Individual,,,,0.0,294.0,43312.0,,,,,,,,,,,,7200.0,,,,6.0,3094.0,5222.0,27.5,0.0,0.0,69.0,42.0,6.0,6.0,0.0,6.0,,6.0,,0.0,3.0,3.0,4.0,4.0,12.0,4.0,4.0,3.0,14.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,49001.0,43312.0,7200.0,41801.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52829316,,15000.0,15000.0,14975.0, 60 months,18.55,385.41,E,E2,INSPECTOR,2 years,RENT,46000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52829316,,debt_consolidation,Debt consolidation,064xx,CT,30.14,0.0,Jan-1999,670.0,674.0,0.0,,,8.0,0.0,16015.0,91.5,8.0,f,0.0,0.0,21951.3469906485,21914.76,15000.0,6951.35,0.0,0.0,0.0,Oct-2018,7290.32,,Oct-2018,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,25940.0,,,,,,,,,,,,17500.0,,,,7.0,3706.0,1185.0,93.1,0.0,0.0,17.0,24.0,7.0,7.0,0.0,7.0,,11.0,,0.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,8.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,36847.0,25940.0,17200.0,19347.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53474738,,24000.0,24000.0,24000.0, 36 months,13.99,820.15,C,C4,Manager ,4 years,RENT,48000.0,Source Verified,Jul-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53474738,,debt_consolidation,Debt consolidation,111xx,NY,17.33,0.0,Sep-2006,755.0,759.0,0.0,,,15.0,0.0,5806.0,14.1,20.0,w,0.0,0.0,4954.19,4954.19,1087.0,534.65,0.0,3332.54,599.8572,Sep-2015,820.15,,Oct-2016,514.0,510.0,0.0,,1.0,Individual,,,,0.0,0.0,21826.0,,,,,,,,,,,,41200.0,,,,4.0,1455.0,25294.0,18.7,0.0,0.0,37.0,105.0,11.0,10.0,0.0,11.0,,12.0,,0.0,2.0,2.0,9.0,10.0,5.0,12.0,15.0,2.0,15.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,73165.0,21826.0,31100.0,31965.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53664863,,16000.0,16000.0,16000.0, 60 months,13.33,366.76,C,C3,Economist,9 years,MORTGAGE,91000.0,Source Verified,Jul-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53664863,,debt_consolidation,Debt consolidation,606xx,IL,14.72,0.0,Oct-1998,695.0,699.0,0.0,,,12.0,0.0,18090.0,68.3,25.0,f,5348.99,5348.99,16125.59,16125.59,10651.01,5474.58,0.0,0.0,0.0,Mar-2019,366.76,Apr-2019,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,73359.0,,,,,,,,,,,,26500.0,,,,2.0,6113.0,5510.0,76.7,0.0,0.0,176.0,200.0,24.0,10.0,0.0,35.0,,3.0,,0.0,6.0,6.0,6.0,8.0,12.0,8.0,12.0,6.0,12.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,90582.0,73359.0,23600.0,64044.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53614665,,18000.0,18000.0,18000.0, 60 months,15.61,434.01,D,D1,Program Director,10+ years,MORTGAGE,82000.0,Not Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53614665,,home_improvement,Home improvement,067xx,CT,35.47,0.0,Jun-2000,670.0,674.0,2.0,42.0,73.0,20.0,1.0,11582.0,39.0,45.0,f,0.0,0.0,23463.5362979388,23463.54,18000.0,5463.54,0.0,0.0,0.0,Oct-2017,12098.49,,Mar-2019,724.0,720.0,0.0,72.0,1.0,Individual,,,,0.0,0.0,147664.0,,,,,,,,,,,,29700.0,,,,12.0,9229.0,8684.0,50.9,0.0,0.0,152.0,180.0,5.0,5.0,4.0,5.0,42.0,4.0,42.0,1.0,2.0,3.0,3.0,14.0,12.0,12.0,28.0,3.0,19.0,0.0,0.0,0.0,2.0,95.0,0.0,1.0,0.0,158343.0,147664.0,17700.0,128643.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53544532,,2000.0,2000.0,2000.0, 36 months,8.18,62.84,B,B1,Project Manager,7 years,RENT,55000.0,Not Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53544532,,debt_consolidation,Debt consolidation,787xx,TX,28.34,0.0,May-2002,720.0,724.0,2.0,,,20.0,0.0,8206.0,15.1,50.0,f,0.0,0.0,2264.4714747561,2264.47,2000.0,264.47,0.0,0.0,0.0,Jul-2018,62.81,,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,85078.0,,,,,,,,,,,,54400.0,,,,4.0,4254.0,26261.0,20.2,0.0,0.0,123.0,157.0,20.0,9.0,0.0,42.0,,6.0,,0.0,4.0,6.0,4.0,10.0,27.0,9.0,22.0,7.0,20.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,133250.0,85078.0,32900.0,74083.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53352384,,21000.0,21000.0,20975.0, 60 months,12.29,470.22,C,C1,Staff accountant,5 years,MORTGAGE,55000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53352384,,credit_card,Credit card refinancing,358xx,AL,26.9,0.0,Feb-1995,700.0,704.0,0.0,,,33.0,0.0,37920.0,65.3,59.0,f,0.0,0.0,24230.7000034433,24201.85,21000.0,3230.7,0.0,0.0,0.0,Nov-2016,17206.08,,Jul-2017,779.0,775.0,0.0,,1.0,Individual,,,,0.0,0.0,183477.0,,,,,,,,,,,,58100.0,,,,5.0,6327.0,11461.0,73.3,0.0,0.0,168.0,244.0,3.0,3.0,1.0,6.0,,20.0,,0.0,10.0,15.0,14.0,23.0,20.0,24.0,38.0,15.0,33.0,0.0,0.0,0.0,3.0,100.0,46.2,0.0,0.0,213464.0,65174.0,43000.0,27813.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53091476,,18000.0,18000.0,18000.0, 36 months,7.26,557.94,A,A4,Office Services Supervisor,3 years,MORTGAGE,58000.0,Not Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53091476,,debt_consolidation,Debt consolidation,946xx,CA,20.07,0.0,Aug-1998,740.0,744.0,0.0,,,12.0,0.0,16409.0,35.1,24.0,w,0.0,0.0,20074.6038815016,20074.6,18000.0,2074.6,0.0,0.0,0.0,May-2018,1669.84,,May-2018,774.0,770.0,0.0,,1.0,Individual,,,,0.0,0.0,150041.0,,,,,,,,,,,,46800.0,,,,4.0,12503.0,19193.0,44.7,0.0,0.0,137.0,202.0,13.0,11.0,4.0,13.0,,11.0,,0.0,4.0,5.0,4.0,8.0,5.0,8.0,14.0,5.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,191730.0,41548.0,34700.0,26561.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
51996531,,24000.0,24000.0,24000.0, 60 months,7.89,485.38,A,A5,sales,10+ years,RENT,62000.0,Source Verified,Jul-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51996531,,major_purchase,Major purchase,027xx,MA,13.9,0.0,Mar-1995,775.0,779.0,0.0,,,12.0,0.0,16649.0,11.5,17.0,f,7348.06,7348.06,21411.61,21411.61,16651.94,4759.67,0.0,0.0,0.0,Mar-2019,485.38,Apr-2019,Mar-2019,799.0,795.0,0.0,,1.0,Individual,,,,0.0,0.0,16649.0,,,,,,,,,,,,144700.0,,,,0.0,1387.0,122574.0,11.8,0.0,0.0,123.0,243.0,115.0,115.0,0.0,131.0,,,,0.0,4.0,5.0,9.0,13.0,1.0,12.0,16.0,5.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,144700.0,16649.0,139000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53372664,,20000.0,20000.0,20000.0, 36 months,10.99,654.68,B,B4,Sanitation Manager,4 years,MORTGAGE,80000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53372664,,debt_consolidation,Debt consolidation,604xx,IL,29.1,0.0,Jul-1992,660.0,664.0,0.0,75.0,70.0,12.0,1.0,14771.0,48.7,33.0,f,0.0,0.0,22897.7185949767,22897.72,20000.0,2897.72,0.0,0.0,0.0,Apr-2017,9816.33,,Mar-2019,719.0,715.0,0.0,75.0,1.0,Individual,,,,0.0,0.0,49562.0,,,,,,,,,,,,30300.0,,,,5.0,4956.0,5761.0,15.3,0.0,0.0,134.0,275.0,14.0,5.0,2.0,16.0,,,,1.0,2.0,4.0,3.0,10.0,11.0,9.0,20.0,4.0,10.0,0.0,0.0,0.0,2.0,95.0,0.0,1.0,0.0,94361.0,49562.0,6800.0,64061.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53262672,,15000.0,15000.0,14900.0, 36 months,11.53,494.86,B,B5,Registered Nurse,3 years,MORTGAGE,90000.0,Not Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53262672,,debt_consolidation,Debt consolidation,310xx,GA,19.32,2.0,Aug-1998,675.0,679.0,0.0,1.0,,13.0,0.0,12172.0,32.7,32.0,f,0.0,0.0,15919.13,15813.0,15000.0,919.13,0.0,0.0,0.0,Dec-2015,13454.44,,Mar-2019,744.0,740.0,0.0,,1.0,Individual,,,,1.0,311.0,274323.0,,,,,,,,,,,,37200.0,,,,4.0,22860.0,8088.0,53.2,0.0,192.0,159.0,113.0,21.0,14.0,2.0,21.0,,,1.0,0.0,2.0,4.0,4.0,8.0,15.0,9.0,15.0,4.0,12.0,0.0,1.0,0.0,0.0,90.3,50.0,0.0,0.0,332136.0,57733.0,17300.0,65894.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52949756,,20000.0,20000.0,19975.0, 36 months,14.65,689.89,C,C5,C & A Annalyst,2 years,RENT,80000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52949756,,debt_consolidation,Debt consolidation,234xx,VA,20.01,1.0,Jun-2002,665.0,669.0,0.0,11.0,,19.0,0.0,20226.0,95.0,39.0,f,0.0,0.0,21016.28,20990.01,20000.0,1016.28,0.0,0.0,0.0,Nov-2015,18962.89,,Feb-2019,709.0,705.0,1.0,11.0,1.0,Individual,,,,0.0,60.0,193524.0,,,,,,,,,,,,21300.0,,,,0.0,10751.0,625.0,94.0,0.0,15848.0,141.0,151.0,53.0,30.0,3.0,53.0,49.0,16.0,49.0,2.0,2.0,4.0,3.0,7.0,22.0,6.0,14.0,4.0,18.0,0.0,0.0,1.0,0.0,94.9,66.7,0.0,0.0,220863.0,72196.0,10500.0,67563.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
53282112,,8600.0,8600.0,8600.0, 36 months,7.89,269.06,A,A5,Human Resources Technician,3 years,RENT,43000.0,Source Verified,Jul-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53282112,,credit_card,Credit card refinancing,284xx,NC,26.73,0.0,Nov-2000,720.0,724.0,0.0,43.0,,12.0,0.0,37488.0,75.4,23.0,w,0.0,0.0,1365.28,1365.28,1076.64,288.64,0.0,0.0,0.0,Jan-2016,292.81,,Mar-2019,564.0,560.0,0.0,,1.0,Individual,,,,0.0,0.0,167975.0,,,,,,,,,,,,49700.0,,,,4.0,13998.0,470.0,89.6,0.0,0.0,135.0,175.0,17.0,7.0,1.0,17.0,59.0,7.0,43.0,0.0,2.0,4.0,2.0,7.0,8.0,5.0,13.0,4.0,12.0,0.0,0.0,0.0,3.0,87.0,50.0,0.0,0.0,210109.0,82889.0,4500.0,61911.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52658483,,20000.0,20000.0,20000.0, 36 months,12.29,667.06,C,C1,General manager,9 years,RENT,70000.0,Source Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52658483,,credit_card,Credit card refinancing,331xx,FL,26.83,0.0,Aug-2005,675.0,679.0,0.0,82.0,,9.0,0.0,27878.0,79.7,18.0,f,0.0,0.0,23545.0214754318,23545.02,20000.0,3545.02,0.0,0.0,0.0,Jun-2017,8229.95,,Mar-2019,804.0,800.0,0.0,82.0,1.0,Individual,,,,0.0,0.0,71579.0,,,,,,,,,,,,35000.0,,,,6.0,7953.0,6722.0,71.4,0.0,0.0,55.0,118.0,1.0,1.0,0.0,17.0,82.0,18.0,82.0,1.0,4.0,6.0,4.0,9.0,5.0,6.0,12.0,6.0,9.0,0.0,0.0,0.0,3.0,94.4,25.0,0.0,0.0,89661.0,71579.0,23500.0,52920.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52819997,,1200.0,1200.0,1200.0, 36 months,10.99,39.29,B,B4,Receiving,10+ years,RENT,67000.0,Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52819997,,credit_card,Credit card refinancing,190xx,PA,14.19,0.0,Oct-1998,660.0,664.0,0.0,,12.0,13.0,1.0,10968.0,45.0,25.0,f,0.0,0.0,1408.9119744277,1408.91,1200.0,208.91,0.0,0.0,0.0,May-2018,38.07,,Mar-2019,699.0,695.0,1.0,,1.0,Individual,,,,0.0,503.0,31431.0,,,,,,,,,,,,24400.0,,,,7.0,2418.0,5244.0,62.0,0.0,0.0,200.0,186.0,1.0,1.0,0.0,9.0,,7.0,,0.0,4.0,8.0,5.0,6.0,8.0,11.0,17.0,8.0,13.0,0.0,0.0,0.0,6.0,96.0,40.0,0.0,1.0,46971.0,31431.0,13800.0,22571.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52708960,,24000.0,24000.0,24000.0, 60 months,19.99,635.72,E,E4,Director of Social Sales,< 1 year,OWN,130000.0,Source Verified,Jun-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52708960,,debt_consolidation,Debt consolidation,113xx,NY,10.12,0.0,Apr-2005,725.0,729.0,0.0,,,10.0,0.0,19025.0,66.1,13.0,f,0.0,0.0,6966.27,6966.27,2822.44,4143.83,0.0,0.0,0.0,Jun-2016,635.72,,Mar-2019,629.0,625.0,0.0,,1.0,Individual,,,,0.0,0.0,158540.0,,,,,,,,,,,,28800.0,,,,4.0,19818.0,8977.0,66.5,0.0,0.0,7.0,122.0,5.0,1.0,2.0,5.0,,7.0,,0.0,4.0,5.0,4.0,6.0,2.0,7.0,9.0,5.0,10.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,241300.0,43933.0,26800.0,28500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52798702,,9550.0,9550.0,9550.0, 36 months,13.99,326.35,C,C4,Coach,2 years,MORTGAGE,42000.0,Not Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52798702,,debt_consolidation,Debt consolidation,441xx,OH,39.77,0.0,Oct-2004,725.0,729.0,1.0,,,19.0,0.0,14426.0,41.1,33.0,f,0.0,0.0,11599.0407995961,11599.04,9550.0,2049.04,0.0,0.0,0.0,Sep-2017,3121.36,,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,160396.0,,,,,,,,,,,,35100.0,,,,3.0,8911.0,7042.0,49.0,0.0,0.0,106.0,128.0,12.0,12.0,1.0,51.0,,4.0,,0.0,3.0,7.0,3.0,9.0,8.0,11.0,24.0,7.0,19.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,198318.0,60752.0,13800.0,54229.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52808665,,24000.0,24000.0,24000.0, 36 months,9.99,774.3,B,B3,Principal,2 years,RENT,87600.0,Source Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52808665,,debt_consolidation,Debt consolidation,443xx,OH,22.07,1.0,Apr-1999,665.0,669.0,0.0,18.0,,20.0,0.0,31584.0,56.0,30.0,f,0.0,0.0,27861.472474454305,27861.47,24000.0,3861.47,0.0,0.0,0.0,Jun-2018,774.29,,Mar-2019,659.0,655.0,0.0,18.0,1.0,Individual,,,,0.0,0.0,115096.0,,,,,,,,,,,,56400.0,,,,3.0,6394.0,12112.0,62.5,0.0,0.0,132.0,194.0,11.0,11.0,1.0,17.0,,16.0,,2.0,5.0,10.0,5.0,7.0,12.0,12.0,16.0,10.0,20.0,0.0,0.0,1.0,1.0,93.3,60.0,0.0,0.0,127182.0,115096.0,32300.0,70782.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52698422,,21000.0,21000.0,21000.0, 36 months,14.65,724.38,C,C5,RN,7 years,MORTGAGE,95000.0,Source Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52698422,,debt_consolidation,Debt consolidation,800xx,CO,17.14,0.0,Oct-1995,665.0,669.0,1.0,,,12.0,0.0,34809.0,66.9,28.0,f,0.0,0.0,22925.61,22925.61,21000.0,1925.61,0.0,0.0,0.0,Mar-2016,17872.04,,Mar-2019,704.0,700.0,0.0,,1.0,Individual,,,,0.0,770.0,336337.0,,,,,,,,,,,,52000.0,,,,9.0,28028.0,526.0,98.2,0.0,0.0,98.0,236.0,5.0,4.0,5.0,11.0,,5.0,,0.0,3.0,7.0,3.0,5.0,7.0,9.0,16.0,7.0,12.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,372850.0,60509.0,29900.0,39461.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52758594,,24000.0,24000.0,24000.0, 60 months,12.69,542.28,C,C2,clinical evaluation manager,10+ years,MORTGAGE,140000.0,Source Verified,Jun-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52758594,,credit_card,Credit card refinancing,114xx,NY,16.52,3.0,Oct-1987,660.0,664.0,0.0,3.0,,19.0,0.0,40439.0,83.4,42.0,f,7484.88,7484.88,24385.68,24385.68,16515.12,7870.56,0.0,0.0,0.0,Mar-2019,542.28,Apr-2019,Mar-2019,649.0,645.0,0.0,18.0,1.0,Individual,,,,0.0,0.0,291469.0,,,,,,,,,,,,48500.0,,,,1.0,15340.0,2491.0,92.7,0.0,0.0,166.0,332.0,22.0,22.0,3.0,22.0,14.0,10.0,14.0,3.0,5.0,11.0,5.0,15.0,13.0,11.0,26.0,11.0,19.0,0.0,0.0,2.0,0.0,87.8,100.0,0.0,0.0,450840.0,115622.0,34300.0,68640.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52758547,,14850.0,14850.0,14850.0, 60 months,16.99,368.99,D,D3,Department Manager,3 years,RENT,55000.0,Not Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52758547,,credit_card,Credit card refinancing,973xx,OR,27.65,1.0,Jul-2007,665.0,669.0,1.0,5.0,,15.0,0.0,12371.0,36.8,26.0,w,0.0,0.0,21519.0530522903,21519.05,14850.0,6595.25,73.8,0.0,0.0,Nov-2018,6330.68,,Dec-2018,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,89678.0,,,,,,,,,,,,33600.0,,,,10.0,5979.0,12809.0,47.9,0.0,0.0,95.0,92.0,1.0,1.0,0.0,6.0,5.0,6.0,5.0,1.0,7.0,9.0,8.0,12.0,7.0,12.0,18.0,9.0,15.0,0.0,0.0,0.0,3.0,84.0,50.0,0.0,0.0,114166.0,89678.0,24600.0,80566.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
