30000.0,2013-04-29,debt_consolidation,705.0,43.97%,780xx,TX,< 1 year,0.0
6000.0,2013-05-04,debt_consolidation,650.0,45.55%,432xx,OH,< 1 year,0.0
27000.0,2013-05-05,Credit card consolodation,731.0,17.77%,926xx,CA,2 years,0.0
15000.0,2013-05-05,debt_consolidation,668.0,6.23%,117xx,NY,2 years,0.0
25000.0,2013-05-06,debt_consolidation,692.0,40.8%,981xx,WA,< 1 year,0.0
10000.0,2013-05-06,savemoney,680.0,12.58%,940xx,CA,7 years,0.0
14000.0,2013-05-08,Good Bye Revolving Debt,716.0,34.36%,130xx,NY,3 years,0.0
35000.0,2013-05-08,debt_consolidation,694.0,41.67%,967xx,HI,< 1 year,0.0
3500.0,2013-05-11,home_improvement,620.0,15.96%,143xx,NY,< 1 year,0.0
6000.0,2013-05-11,debt_consolidation,728.0,96.84%,030xx,NH,< 1 year,0.0
5000.0,2013-05-22,debt_consolidation,621.0,27.6%,314xx,GA,< 1 year,0.0
15000.0,2013-05-23,debt_consolidation,694.0,50.06%,130xx,NY,< 1 year,0.0
10000.0,2013-05-27,other,543.0,17.4%,765xx,TX,< 1 year,0.0
35000.0,2013-05-28,home_improvement,680.0,42.91%,634xx,MO,< 1 year,0.0
8500.0,2013-05-29,debt_consolidation,678.0,107.84%,853xx,AZ,< 1 year,0.0
1000.0,2013-05-30,home_improvement,541.0,4.13%,465xx,IN,< 1 year,0.0
10000.0,2013-05-31,home_improvement,670.0,19.17%,223xx,VA,< 1 year,0.0
35000.0,2013-06-01,debt_consolidation,681.0,57.89%,070xx,NJ,< 1 year,0.0
25000.0,2013-06-05,debt_consolidation,692.0,53.14%,919xx,CA,< 1 year,0.0
2000.0,2013-06-10,debt_consolidation,0.0,0%,727xx,AR,< 1 year,0.0
4125.0,2013-06-12,car,638.0,0.77%,087xx,NJ,< 1 year,0.0
8000.0,2013-06-12,debt_consolidation,645.0,52.96%,606xx,IL,< 1 year,0.0
5000.0,2013-06-12,other,607.0,1.71%,114xx,NY,< 1 year,0.0
35000.0,2013-06-13,credit_card,701.0,58.23%,034xx,NH,< 1 year,0.0
5000.0,2013-06-13,other,533.0,0%,402xx,KY,< 1 year,0.0
11000.0,2013-06-14,debt_consolidation,650.0,7.28%,075xx,NJ,< 1 year,0.0
3000.0,2013-06-15,other,628.0,16.32%,727xx,AR,< 1 year,0.0
10000.0,2013-06-15,debt_consolidation,611.0,26.88%,342xx,FL,< 1 year,0.0
5000.0,2013-06-16,other,532.0,39.76%,113xx,NY,< 1 year,0.0
10000.0,2013-06-17,Other,667.0,5.5%,356xx,AL,10+ years,0.0
20000.0,2013-06-18,Home improvement,676.0,9.8%,105xx,NY,8 years,0.0
35000.0,2013-06-18,small_business,628.0,4.01%,400xx,KY,< 1 year,0.0
2000.0,2013-06-20,home_improvement,689.0,23.17%,021xx,MA,< 1 year,0.0
20000.0,2013-06-22,debt_consolidation,590.0,34.27%,925xx,CA,< 1 year,0.0
5000.0,2013-06-23,debt_consolidation,659.0,17.85%,871xx,NM,< 1 year,0.0
25000.0,2013-06-24,debt_consolidation,692.0,36.84%,129xx,NY,< 1 year,0.0
10000.0,2013-06-24,credit_card,650.0,17.16%,864xx,AZ,< 1 year,0.0
10000.0,2013-06-26,debt_consolidation,517.0,3.67%,347xx,FL,< 1 year,0.0
10000.0,2013-06-26,debt_consolidation,657.0,21.74%,294xx,SC,< 1 year,0.0
25000.0,2013-06-27,Debt consolidation,673.0,12.03%,105xx,NY,10+ years,0.0
2000.0,2013-06-27,other,490.0,13.64%,338xx,FL,< 1 year,0.0
4500.0,2013-06-27,home_improvement,536.0,8.71%,648xx,MO,< 1 year,0.0
10000.0,2013-06-27,other,623.0,12.01%,752xx,TX,< 1 year,0.0
8000.0,2013-06-30,credit_card,677.0,43.8%,953xx,CA,< 1 year,0.0
5000.0,2013-07-05,wedding,583.0,17.45%,212xx,MD,< 1 year,0.0
4000.0,2013-07-05,burial,667.0,26.78%,925xx,CA,10+ years,0.0
10000.0,2013-07-06,bill consolidation,677.0,20.91%,554xx,MN,10+ years,0.0
20000.0,2013-07-06,small_business,652.0,7.9%,930xx,CA,< 1 year,0.0
1500.0,2013-07-06,major_purchase,598.0,24.27%,303xx,GA,< 1 year,0.0
35000.0,2013-07-08,debt_consolidation,766.0,32.3%,234xx,VA,< 1 year,0.0
4000.0,2013-07-08,debt_consolidation,603.0,13.32%,073xx,NJ,10+ years,0.0
30000.0,2013-07-09,debt_consolidation,623.0,11.6%,330xx,FL,< 1 year,0.0
17000.0,2013-07-11,debt_consolidation,661.0,34.69%,010xx,MA,< 1 year,0.0
2000.0,2013-07-11,other,478.0,3.65%,207xx,MD,< 1 year,0.0
15000.0,2013-07-15,debt_consolidation,493.0,316.5%,729xx,AR,< 1 year,0.0
19000.0,2013-07-17,debt_consolidation,660.0,12.12%,019xx,MA,< 1 year,0.0
26000.0,2013-07-17,debt_consolidation,648.0,15.86%,447xx,OH,< 1 year,0.0
10000.0,2013-07-18,debt_consolidation,647.0,14.05%,060xx,CT,< 1 year,0.0
2000.0,2013-07-19,other,654.0,1.76%,078xx,NJ,< 1 year,0.0
1000.0,2013-07-22,debt_consolidation,585.0,14.02%,631xx,MO,< 1 year,0.0
30000.0,2013-07-24,credit_card,609.0,53.91%,785xx,TX,< 1 year,0.0
4000.0,2013-07-24,other,550.0,4.19%,760xx,TX,< 1 year,0.0
2000.0,2013-07-24,debt_consolidation,640.0,35.68%,331xx,FL,< 1 year,0.0
5000.0,2013-07-24,debt_consolidation,576.0,5.42%,980xx,WA,< 1 year,0.0
6800.0,2013-07-26,credit_card,650.0,39.02%,919xx,CA,< 1 year,0.0
35000.0,2013-07-26,house,638.0,16%,334xx,FL,< 1 year,0.0
35000.0,2013-07-27,home_improvement,645.0,3.64%,276xx,NC,< 1 year,0.0
5000.0,2013-07-27,debt_consolidation,693.0,42.22%,980xx,WA,< 1 year,0.0
2000.0,2013-07-29,medical,573.0,1.44%,229xx,VA,< 1 year,0.0
12000.0,2013-07-29,other,599.0,0.28%,212xx,MD,7 years,0.0
1500.0,2013-07-30,major_purchase,600.0,7.63%,314xx,GA,< 1 year,0.0
5000.0,2013-07-31,debt_consolidation,577.0,8.19%,402xx,KY,< 1 year,0.0
21000.0,2013-08-01,debt_consolidation,631.0,12.5%,351xx,AL,< 1 year,0.0
12000.0,2013-08-05,debt_consolidation,664.0,26.16%,483xx,MI,< 1 year,0.0
10000.0,2013-08-06,other,718.0,5.86%,228xx,VA,< 1 year,0.0
6000.0,2013-08-07,debt_consolidation,684.0,58.2%,178xx,PA,< 1 year,0.0
7000.0,2013-08-08,debt_consolidation,630.0,14.04%,450xx,OH,< 1 year,0.0
30000.0,2013-08-08,other,672.0,32.07%,449xx,OH,< 1 year,0.0
3000.0,2013-08-11,other,703.0,35.11%,170xx,PA,< 1 year,0.0
15000.0,2013-08-16,other,0.0,0%,721xx,AR,< 1 year,0.0
20000.0,2013-08-16,debt_consolidation,648.0,21.72%,322xx,FL,< 1 year,0.0
15000.0,2013-08-16,credit_card,621.0,9.65%,770xx,TX,< 1 year,0.0
2500.0,2013-08-17,other,515.0,1.32%,342xx,FL,6 years,0.0
10000.0,2013-08-17,car,679.0,30.43%,321xx,FL,< 1 year,0.0
10000.0,2013-08-20,debt_consolidation,621.0,28.23%,447xx,OH,< 1 year,0.0
10000.0,2013-08-20,home_improvement,590.0,12.48%,156xx,PA,< 1 year,0.0
18000.0,2013-08-20,Debt Consolidation,683.0,9.96%,606xx,IL,7 years,0.0
10000.0,2013-08-21,car,620.0,1.81%,109xx,NY,5 years,0.0
5000.0,2013-08-22,debt_consolidation,661.0,13.23%,121xx,NY,< 1 year,0.0
15000.0,2013-08-22,debt_consolidation,680.0,40.28%,809xx,CO,< 1 year,0.0
10000.0,2013-08-23,credit_card,657.0,32.13%,435xx,OH,< 1 year,0.0
20000.0,2013-08-23,debt_consolidation,657.0,22.04%,410xx,KY,5 years,0.0
1500.0,2013-08-28,debt_consolidation,587.0,5.28%,790xx,TX,5 years,0.0
35000.0,2013-09-05,debt_consolidation,700.0,44.22%,805xx,CO,< 1 year,0.0
1500.0,2013-09-05,debt_consolidation,596.0,1.36%,784xx,TX,< 1 year,0.0
3000.0,2013-09-06,credit_card,644.0,34.44%,706xx,LA,< 1 year,0.0
10000.0,2013-09-07,debt_consolidation,685.0,13.5%,383xx,TN,< 1 year,0.0
35000.0,2013-09-08,debt_consolidation,685.0,69.36%,330xx,FL,< 1 year,0.0
10000.0,2013-09-09,other,660.0,30.05%,712xx,LA,< 1 year,0.0
2000.0,2013-09-09,medical,633.0,8.33%,279xx,NC,< 1 year,0.0
10000.0,2013-09-09,debt_consolidation,633.0,28.43%,735xx,OK,< 1 year,0.0
7000.0,2013-09-09,debt_consolidation,542.0,26.88%,982xx,WA,< 1 year,0.0
6000.0,2013-09-10,debt_consolidation,700.0,26.88%,550xx,MN,< 1 year,0.0
12000.0,2013-09-10,Credit card refinancing,677.0,10.07%,917xx,CA,6 years,0.0
6000.0,2013-09-12,debt_consolidation,610.0,10.27%,852xx,AZ,< 1 year,0.0
7500.0,2013-09-12,debt_consolidation,646.0,24.81%,344xx,FL,< 1 year,0.0
10000.0,2013-09-13,debt_consolidation,675.0,45.92%,301xx,GA,< 1 year,0.0
25000.0,2013-09-13,car,0.0,0%,300xx,GA,< 1 year,0.0
10000.0,2013-09-16,home_improvement,555.0,0.98%,851xx,AZ,< 1 year,0.0
15000.0,2013-09-16,debt_consolidation,691.0,39.84%,809xx,CO,< 1 year,0.0
35000.0,2013-09-17,debt_consolidation,737.0,24.14%,281xx,NC,< 1 year,0.0
6000.0,2013-09-17,other,659.0,0%,754xx,TX,< 1 year,0.0
15000.0,2013-09-18,credit_card,697.0,40.49%,085xx,NJ,< 1 year,0.0
30000.0,2013-09-19,debt_consolidation,671.0,41.6%,197xx,DE,< 1 year,0.0
10000.0,2013-09-21,debt_consolidation,647.0,20.35%,968xx,HI,< 1 year,0.0
15000.0,2013-09-22,My loan,670.0,13.68%,112xx,NY,7 years,0.0
27500.0,2013-09-23,credit_card,630.0,20.47%,775xx,TX,5 years,0.0
1000.0,2013-09-23,other,526.0,5.73%,908xx,CA,< 1 year,0.0
6500.0,2013-09-23,debt_consolidation,647.0,6.49%,100xx,NY,5 years,0.0
4000.0,2013-09-23,major_purchase,0.0,0%,770xx,TX,< 1 year,0.0
6300.0,2013-09-24,credit_card,655.0,166.92%,923xx,CA,< 1 year,0.0
14000.0,2013-09-25,debt_consolidation,670.0,38.2%,553xx,MN,< 1 year,0.0
8000.0,2013-09-26,other,674.0,2.85%,700xx,LA,< 1 year,0.0
6000.0,2013-09-29,other,624.0,1.19%,194xx,PA,< 1 year,0.0
18000.0,2013-10-01,Home improvement,688.0,20.88%,550xx,MN,10+ years,0.0
7500.0,2013-10-03,small_business,639.0,37.68%,365xx,AL,< 1 year,0.0
35000.0,2013-10-04,debt_consolidation,630.0,20.1%,350xx,AL,< 1 year,0.0
3550.0,2013-10-06,car,666.0,0.64%,273xx,NC,3 years,0.0
25000.0,2013-10-06,small_business,555.0,0%,805xx,CO,< 1 year,0.0
1400.0,2013-10-07,debt_consolidation,609.0,13.21%,930xx,CA,< 1 year,0.0
20000.0,2013-10-08,small_business,508.0,13.29%,633xx,MO,< 1 year,0.0
1000.0,2013-10-11,other,0.0,0%,285xx,NC,< 1 year,0.0
14000.0,2013-10-14,debt_consolidation,580.0,39.07%,902xx,CA,< 1 year,0.0
1000.0,2013-10-14,debt_consolidation,600.0,10.96%,366xx,AL,< 1 year,0.0
35000.0,2013-10-15,debt_consolidation,,-1%,184xx,PA,< 1 year,0.0
15000.0,2013-10-15,debt_consolidation,674.0,16.04%,921xx,CA,< 1 year,0.0
1500.0,2013-10-15,debt_consolidation,584.0,14.32%,950xx,CA,< 1 year,0.0
14000.0,2013-10-15,other,556.0,1.08%,063xx,CT,< 1 year,0.0
2000.0,2013-10-17,other,610.0,30.05%,928xx,CA,< 1 year,0.0
15000.0,2013-10-18,House Remodel,753.0,18.34%,973xx,OR,10+ years,0.0
35000.0,2013-10-18,debt_consolidation,667.0,13.63%,851xx,AZ,< 1 year,0.0
10000.0,2013-10-20,debt_consolidation,627.0,29.08%,370xx,TN,< 1 year,0.0
30000.0,2013-10-21,credit_card,653.0,34.56%,639xx,MO,< 1 year,0.0
25000.0,2013-10-21,credit_card,687.0,27.57%,321xx,FL,< 1 year,0.0
2500.0,2013-10-21,debt_consolidation,476.0,0.73%,913xx,CA,< 1 year,0.0
1000.0,2013-10-22,other,,15.62%,666xx,KS,< 1 year,0.0
1000.0,2013-10-23,other,533.0,35.94%,543xx,WI,< 1 year,0.0
5000.0,2013-10-23,moving,674.0,0%,198xx,DE,< 1 year,0.0
35000.0,2013-10-23,credit_card,637.0,9.26%,015xx,MA,5 years,0.0
2000.0,2013-10-24,home improvement,696.0,22.13%,302xx,GA,,0.0
8000.0,2013-10-24,other,656.0,3.48%,945xx,CA,< 1 year,0.0
6000.0,2013-10-25,debt_consolidation,621.0,5.6%,088xx,NJ,< 1 year,0.0
5000.0,2013-10-26,small_business,594.0,4.44%,112xx,NY,< 1 year,0.0
6000.0,2013-10-30,home_improvement,566.0,3.89%,021xx,MA,< 1 year,0.0
23000.0,2013-10-30,debt_consolidation,685.0,44.14%,807xx,CO,< 1 year,0.0
10000.0,2013-10-31,other,,0%,381xx,TN,< 1 year,0.0
4000.0,2013-10-31,debt_consolidation,637.0,7.73%,920xx,CA,< 1 year,0.0
30000.0,2013-11-02,debt_consolidation,635.0,19.66%,902xx,CA,< 1 year,0.0
11000.0,2013-11-04,Debt consolidation,702.0,32.39%,179xx,PA,,0.0
10000.0,2013-11-05,small_business,686.0,28.04%,032xx,NH,< 1 year,0.0
5000.0,2013-11-05,home_improvement,608.0,3.96%,452xx,OH,< 1 year,0.0
2500.0,2013-11-08,other,553.0,33.3%,463xx,IN,< 1 year,0.0
25000.0,2013-11-09,debt_consolidation,709.0,37.58%,373xx,TN,< 1 year,0.0
5700.0,2013-11-12,debt_consolidation,584.0,24.2%,282xx,NC,< 1 year,0.0
15000.0,2013-11-12,debt_consolidation,667.0,7.07%,021xx,MA,< 1 year,0.0
15000.0,2013-11-12,other,669.0,13.74%,932xx,CA,< 1 year,0.0
10000.0,2013-11-19,Medical expenses,765.0,0.95%,920xx,CA,,0.0
7500.0,2013-12-06,Other,722.0,27%,853xx,AZ,5 years,0.0
6000.0,2013-12-07,debt_consolidation,,-1%,029xx,RI,< 1 year,0.0
10000.0,2013-12-07,debt_consolidation,673.0,63.13%,301xx,GA,< 1 year,0.0
20000.0,2013-12-09,home_improvement,603.0,26.25%,633xx,MO,10+ years,0.0
5000.0,2013-12-09,moving,705.0,0.48%,194xx,PA,< 1 year,0.0
20000.0,2013-12-09,debt_consolidation,613.0,20.83%,906xx,CA,< 1 year,0.0
18000.0,2013-12-09,credit_card,600.0,38.72%,537xx,WI,< 1 year,0.0
6000.0,2013-12-09,debt_consolidation,586.0,16.43%,975xx,OR,< 1 year,0.0
15000.0,2013-12-10,Debt consolidation,646.0,30.58%,831xx,WY,10+ years,0.0
20000.0,2013-12-10,debt_consolidation,676.0,35.41%,371xx,TN,10+ years,0.0
1000.0,2013-12-10,credit_card,608.0,19.25%,383xx,TN,< 1 year,0.0
25000.0,2013-12-10,debt_consolidation,683.0,5.25%,891xx,NV,< 1 year,0.0
1000.0,2013-12-12,major_purchase,,0%,379xx,TN,< 1 year,0.0
10000.0,2013-12-12,car,,-1%,554xx,MN,< 1 year,0.0
30000.0,2013-12-12,small_business,629.0,6.24%,283xx,NC,< 1 year,0.0
7000.0,2013-12-12,debt_consolidation,565.0,29.85%,923xx,CA,< 1 year,0.0
5000.0,2013-12-13,other,547.0,20.01%,606xx,IL,10+ years,0.0
6000.0,2013-12-13,debt_consolidation,620.0,15.16%,112xx,NY,< 1 year,0.0
6000.0,2013-12-13,car,636.0,106.36%,436xx,OH,< 1 year,0.0
15000.0,2013-12-13,debt_consolidation,652.0,30.05%,957xx,CA,< 1 year,0.0
2500.0,2013-12-14,moving,619.0,13.57%,373xx,TN,10+ years,0.0
5000.0,2013-12-15,moving,596.0,6.2%,199xx,DE,< 1 year,0.0
8950.0,2013-12-15,credit_card,722.0,28.65%,323xx,FL,< 1 year,0.0
5000.0,2013-12-15,moving,696.0,13.41%,762xx,TX,< 1 year,0.0
2500.0,2013-12-15,car,,0%,711xx,LA,< 1 year,0.0
35000.0,2013-12-16,home_improvement,837.0,0.48%,112xx,NY,< 1 year,0.0
7500.0,2013-12-18,debt_consolidation,690.0,32.54%,015xx,MA,< 1 year,0.0
35000.0,2013-12-19,credit_card,701.0,5.95%,201xx,VA,< 1 year,0.0
1500.0,2013-12-22,other,605.0,2.33%,497xx,MI,< 1 year,0.0
30000.0,2013-12-23,debt_consolidation,,-1%,309xx,GA,< 1 year,0.0
1500.0,2013-12-23,medical,560.0,41.87%,352xx,AL,< 1 year,0.0
1500.0,2013-12-23,debt_consolidation,,-1%,366xx,AL,10+ years,0.0
3000.0,2013-12-23,other,573.0,71.77%,482xx,MI,< 1 year,0.0
1000.0,2013-12-24,other,,0%,361xx,AL,< 1 year,0.0
35000.0,2013-12-26,debt_consolidation,637.0,19.45%,275xx,NC,< 1 year,0.0
10000.0,2013-12-27,debt_consolidation,577.0,25.67%,633xx,MO,< 1 year,0.0
1500.0,2013-12-27,debt_consolidation,510.0,54.72%,191xx,PA,10+ years,0.0
20000.0,2013-12-28,debt_consolidation,697.0,40.1%,339xx,FL,< 1 year,0.0
5000.0,2013-12-28,debt_consolidation,732.0,14.31%,946xx,CA,< 1 year,0.0
16000.0,2013-12-29,debt_consolidation,661.0,35.26%,735xx,OK,< 1 year,0.0
35000.0,2013-12-30,house,501.0,3.91%,303xx,GA,< 1 year,0.0
4000.0,2014-01-01,debt_consolidation,672.0,44.76%,378xx,TN,< 1 year,0.0
35000.0,2014-01-01,back yard and pool ,693.0,26.03%,850xx,AZ,2 years,0.0
13000.0,2014-01-02,debt_consolidation,695.0,17.9%,980xx,WA,< 1 year,0.0
4850.0,2014-01-02,major_purchase,808.0,58.93%,016xx,MA,< 1 year,0.0
10000.0,2014-01-02,debt_consolidation,690.0,36.03%,183xx,PA,< 1 year,0.0
20000.0,2014-01-03,debt_consolidation,692.0,37.24%,618xx,IL,< 1 year,0.0
3000.0,2014-01-05,home_improvement,640.0,14.54%,180xx,PA,< 1 year,0.0
8000.0,2014-01-07,debt_consolidation,617.0,17.99%,082xx,NJ,< 1 year,0.0
28000.0,2014-01-07,debt_consolidation,646.0,14.93%,891xx,NV,< 1 year,0.0
25000.0,2014-01-07,other,504.0,0.6%,350xx,AL,< 1 year,0.0
20000.0,2014-01-08,car,,-1%,752xx,TX,< 1 year,0.0
35000.0,2014-01-10,home_improvement,663.0,9.88%,330xx,FL,5 years,0.0
12000.0,2014-01-11,car,858.0,44.45%,405xx,KY,5 years,0.0
25000.0,2014-01-13,debt_consolidation,703.0,37.48%,986xx,WA,< 1 year,0.0
6000.0,2014-01-14,home_improvement,683.0,17.25%,067xx,CT,< 1 year,0.0
15000.0,2014-01-15,debt_consolidation,639.0,74.46%,241xx,VA,< 1 year,0.0
3000.0,2014-01-15,credit_card,704.0,26.17%,104xx,NY,< 1 year,0.0
8000.0,2014-01-16,car,656.0,4.69%,949xx,CA,< 1 year,0.0
12000.0,2014-01-17,debt_consolidation,693.0,29.93%,146xx,NY,< 1 year,0.0
35000.0,2014-01-18,debt_consolidation,634.0,21.13%,362xx,AL,< 1 year,0.0
25000.0,2014-01-18,debt_consolidation,688.0,7.37%,209xx,MD,< 1 year,0.0
35000.0,2014-01-20,debt_consolidation,764.0,44.98%,853xx,AZ,< 1 year,0.0
35000.0,2014-01-20,Debt consolidation,643.0,15.52%,800xx,CO,5 years,0.0
15000.0,2014-01-20,credit_card,662.0,10.57%,560xx,MN,< 1 year,0.0
35000.0,2014-01-21,credit_card,721.0,26.9%,376xx,TN,< 1 year,0.0
25000.0,2014-01-21,small_business,707.0,14.96%,080xx,NH,< 1 year,0.0
2000.0,2014-01-22,other,,-1%,748xx,OK,< 1 year,0.0
9000.0,2014-01-22,other,644.0,15.45%,300xx,GA,< 1 year,0.0
25000.0,2014-01-23,credit_card,725.0,25.98%,320xx,FL,< 1 year,0.0
35000.0,2014-01-23,debt_consolidation,772.0,35.32%,653xx,MO,< 1 year,0.0
10000.0,2014-01-23,debt_consolidation,591.0,50.36%,430xx,OH,< 1 year,0.0
15000.0,2014-01-23,debt_consolidation,726.0,42.47%,362xx,AL,< 1 year,0.0
3000.0,2014-01-24,debt_consolidation,650.0,20.4%,217xx,MD,< 1 year,0.0
20000.0,2014-01-24,Credit card refinancing,722.0,4.94%,088xx,NJ,4 years,0.0
30000.0,2014-01-24,debt_consolidation,660.0,17.19%,300xx,GA,< 1 year,0.0
7000.0,2014-01-27,debt_consolidation,656.0,67.54%,957xx,CA,< 1 year,0.0
10000.0,2014-01-30,small_business,662.0,11.97%,105xx,NY,< 1 year,0.0
5000.0,2014-01-30,credit_card,637.0,13.17%,799xx,TX,5 years,0.0
5000.0,2014-01-30,home_improvement,,-1%,722xx,AR,< 1 year,0.0
25000.0,2014-01-31,credit_card,665.0,39.12%,704xx,LA,< 1 year,0.0
20000.0,2014-02-03,debt_consolidation,755.0,20.32%,305xx,GA,< 1 year,0.0
5000.0,2014-02-04,debt_consolidation,586.0,12.08%,786xx,TX,10+ years,0.0
7000.0,2014-02-04,credit_card,667.0,10.85%,606xx,IL,< 1 year,0.0
3000.0,2014-02-05,other,704.0,5.23%,196xx,PA,< 1 year,0.0
20000.0,2014-02-05,debt_consolidation,662.0,47.87%,070xx,NJ,< 1 year,0.0
35000.0,2014-02-09,debt_consolidation,736.0,54.48%,790xx,TX,< 1 year,0.0
15000.0,2014-02-09,other,586.0,0%,100xx,NY,< 1 year,0.0
20000.0,2014-02-09,credit_card,663.0,0.36%,951xx,CA,< 1 year,0.0
15000.0,2014-02-10,debt_consolidation,691.0,21.83%,454xx,OH,< 1 year,0.0
35000.0,2014-02-11,debt_consolidation,655.0,34.64%,802xx,CO,< 1 year,0.0
20000.0,2014-02-11,debt_consolidation,630.0,17.11%,480xx,MI,< 1 year,0.0
3000.0,2014-02-12,credit_card,757.0,30.25%,981xx,WA,< 1 year,0.0
15000.0,2014-02-13,house,683.0,11.55%,255xx,WV,< 1 year,0.0
35000.0,2014-02-14,credit_card,693.0,33.39%,027xx,MA,< 1 year,0.0
15000.0,2014-02-14,other,689.0,9.29%,060xx,CT,< 1 year,0.0
1500.0,2014-02-14,debt_consolidation,680.0,14.32%,927xx,CA,5 years,0.0
10000.0,2014-02-16,moving,610.0,0%,027xx,MA,,0.0
1000.0,2014-02-17,other,559.0,11.54%,432xx,OH,1 year,0.0
15000.0,2014-02-18,Home improvement,686.0,18.03%,553xx,MN,,0.0
4000.0,2014-02-18,debt_consolidation,521.0,6.93%,986xx,WA,< 1 year,0.0
10000.0,2014-02-18,debt_consolidation,637.0,35.79%,930xx,CA,< 1 year,0.0
30000.0,2014-02-19,Debt consolidation,635.0,18.99%,853xx,AZ,,0.0
3000.0,2014-02-20,debt_consolidation,591.0,16.53%,606xx,IL,< 1 year,0.0
10000.0,2014-02-20,moving,520.0,99999%,920xx,CA,< 1 year,0.0
12000.0,2014-02-20,Debt consolidation,836.0,16.73%,992xx,WA,8 years,0.0
5000.0,2014-02-21,debt_consolidation,681.0,18.31%,217xx,MD,5 years,0.0
5000.0,2014-02-21,credit_card,691.0,12.86%,615xx,IL,< 1 year,0.0
6100.0,2014-02-25,other,706.0,24.08%,605xx,IL,< 1 year,0.0
2000.0,2014-02-25,other,620.0,13.72%,184xx,PA,< 1 year,0.0
1000.0,2014-03-02,other,610.0,23.93%,338xx,FL,< 1 year,0.0
33600.0,2014-03-02,debt_consolidation,712.0,36.57%,953xx,CA,< 1 year,0.0
35000.0,2014-03-03,debt_consolidation,747.0,33.85%,262xx,WV,< 1 year,0.0
20000.0,2014-03-03,house,618.0,0.61%,109xx,NY,< 1 year,0.0
1700.0,2014-03-04,Major purchase,731.0,16.14%,265xx,WV,,0.0
8000.0,2014-03-04,home_improvement,647.0,27.83%,107xx,NY,< 1 year,0.0
5000.0,2014-03-06,debt_consolidation,708.0,32.24%,469xx,IN,< 1 year,0.0
10000.0,2014-03-06,debt_consolidation,619.0,20.26%,750xx,TX,< 1 year,0.0
3000.0,2014-03-07,debt_consolidation,584.0,24.07%,364xx,AL,< 1 year,0.0
3000.0,2014-03-10,car,546.0,0%,551xx,MN,< 1 year,0.0
35000.0,2014-03-11,house,625.0,5.79%,762xx,TX,< 1 year,0.0
17000.0,2014-03-11,Credit card refinancing,691.0,2.56%,943xx,CA,7 years,0.0
5000.0,2014-03-12,debt_consolidation,641.0,41.45%,060xx,CT,< 1 year,0.0
35000.0,2014-03-12,debt_consolidation,597.0,19.62%,590xx,MT,< 1 year,0.0
13000.0,2014-03-12,credit_card,610.0,16.09%,462xx,IN,< 1 year,0.0
15000.0,2014-03-13,debt_consolidation,622.0,10.02%,727xx,AR,< 1 year,0.0
10000.0,2014-03-13,other,591.0,0.75%,604xx,IL,< 1 year,0.0
3000.0,2014-03-13,debt_consolidation,682.0,11.07%,480xx,MI,< 1 year,0.0
35000.0,2014-03-14,debt_consolidation,668.0,34.72%,648xx,MO,< 1 year,0.0
5000.0,2014-03-14,other,547.0,0.46%,155xx,PA,< 1 year,0.0
15000.0,2014-03-14,credit_card,745.0,24.67%,307xx,GA,< 1 year,0.0
5000.0,2014-03-15,moving,524.0,0.72%,330xx,FL,< 1 year,0.0
3000.0,2014-03-15,car,533.0,30%,394xx,MO,< 1 year,0.0
15000.0,2014-03-15,other,633.0,49.47%,112xx,NY,< 1 year,0.0
7500.0,2014-03-15,debt_consolidation,612.0,49.53%,293xx,SC,< 1 year,0.0
13000.0,2014-03-15,debt_consolidation,619.0,37.02%,736xx,OK,< 1 year,0.0
30000.0,2014-03-17,debt_consolidation,707.0,25.42%,634xx,MO,< 1 year,0.0
2000.0,2014-03-17,debt_consolidation,566.0,24.77%,405xx,KY,< 1 year,0.0
1000.0,2014-03-17,debt_consolidation,570.0,1.2%,925xx,CA,< 1 year,0.0
30000.0,2014-03-17,credit_card,671.0,42.5%,300xx,GA,< 1 year,0.0
5000.0,2014-03-18,wedding,601.0,12.88%,447xx,OH,< 1 year,0.0
3000.0,2014-03-18,debt_consolidation,693.0,27.84%,298xx,SC,< 1 year,0.0
35000.0,2014-03-20,debt_consolidation,647.0,16.98%,403xx,KY,< 1 year,0.0
35000.0,2014-03-20,small_business,664.0,4.73%,431xx,OH,< 1 year,0.0
12000.0,2014-03-20,car,,-1%,983xx,WA,< 1 year,0.0
1200.0,2014-03-21,medical,554.0,33.39%,024xx,MA,< 1 year,0.0
9000.0,2014-03-22,debt_consolidation,605.0,29.25%,148xx,NY,< 1 year,0.0
1500.0,2014-03-22,other,559.0,13.45%,088xx,NJ,< 1 year,0.0
10000.0,2014-03-23,Credit card refinancing,669.0,5.07%,633xx,MO,< 1 year,0.0
5000.0,2014-03-24,debt_consolidation,520.0,28.69%,880xx,NM,< 1 year,0.0
22000.0,2014-03-24,credit_card,648.0,112.23%,452xx,OH,< 1 year,0.0
25000.0,2014-03-24,debt_consolidation,702.0,36.04%,799xx,TX,< 1 year,0.0
15000.0,2014-03-25,home_improvement,637.0,2.04%,275xx,NC,< 1 year,0.0
10000.0,2014-03-25,Credit card refinancing,659.0,19.49%,117xx,NY,,0.0
30000.0,2014-03-25,debt_consolidation,729.0,4.92%,352xx,AL,< 1 year,0.0
15000.0,2014-03-25,Debt consolidation,668.0,3.7%,850xx,AZ,,0.0
